date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:36	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Oct%202024%2013:54:35%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel.0.delayed	(from )
14:54:37	83572/83572	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2014:01:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/index.html	(from )
14:54:38	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Oct%202024%2013:54:37%20GMT	https://uiparadox.co.uk/robots.txt		(from )
14:54:38	242/242	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/favicon.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/favicon.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:40	285112/285112	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/bootstrap.min.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/bootstrap.min.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:41	1749/1749	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/slick.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/slick.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:41	3125/3125	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/slick-theme.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/slick-theme.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:42	520504/520504	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/all.min.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/all.min.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:42	1810/1810	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/classic.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/classic.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:43	4991/4991	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/classic.date.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/classic.date.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:43	80559/80559	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/animate.min.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/animate.min.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:44	8693/8693	---M-Z	200	added ('OK')	text/css	date:Sat,%2009%20Mar%202024%2008:08:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/sal.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/vendor/sal.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:44	158594/158594	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2014:21:30%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/css/app.css	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/css/app.css	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:46	877/877	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2029%20Feb%202024%2012:45:51%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/js/vendor/loader.js	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/js/vendor/loader.js	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:46	262340/262340	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/js/vendor/lottie.min.js	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/js/vendor/lottie.min.js	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:46	655/655	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/logo.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/logo.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:46	83572/83572	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2014:01:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/index.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/index-2.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:48	31956/31956	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/about.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/about.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:48	92920/92920	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2014:01:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/room-grid.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/room-grid.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:49	86884/86884	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:43%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/room-list.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/room-list.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:49	49832/49832	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:43%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/room-detail.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/room-detail.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:49	42424/42424	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/blog-grid.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/blog-grid.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:50	44782/44782	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/blog-sidebar.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/blog-sidebar.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:51	47981/47981	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/blog-detail.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/blog-detail.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:51	29751/29751	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:43%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/restaurant.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/restaurant.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:52	23070/23070	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:43%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/spa-relax.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/spa-relax.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:52	44794/44794	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2014:01:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/gallery.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/gallery.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:53	24223/24223	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:43%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/offers.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/offers.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:53	25637/25637	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2014:01:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/booking.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/booking.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:54	21327/21327	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:43%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/register.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/register.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:54	20416/20416	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:43%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/login.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/login.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:55	5233/5233	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/coming-soon.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/coming-soon.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:56	17377/17377	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/error.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/error.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:56	29963/29963	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:08:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/contact.html	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/contact.html	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:54:57	408/408	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/mobile-logo.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/mobile-logo.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:56:18	110/110	---M--	408	error ('Request%20Time-out')	text/html		https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/banner-bg.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/banner-bg.23.delayed	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:56:24	1329922/1329922	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2006:40:35%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/banner-bg-2.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/banner-bg-2.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:56:25	399326/399326	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2006:40:35%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/mobile-banner-2.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/mobile-banner-2.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:56:30	441109/441109	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2006:40:35%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/mobile-banner.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/mobile-banner.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:25	437159/437159	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2006:40:35%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/mobile-banner-3.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/background/mobile-banner-3.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:28	499/499	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/arrow-dark.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/arrow-dark.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:29	373/373	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/bottom-shape.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/bottom-shape.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:29	250/250	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/double-bed-icon.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/double-bed-icon.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:30	183/183	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/tv-icon.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/tv-icon.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:31	329/329	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/food-icon.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/food-icon.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:33	63712/63712	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-2.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-2.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:34	74094/74094	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-3.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-3.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:34	67308/67308	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-4.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-4.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:36	936/936	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/right-top.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/right-top.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:37	883/883	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/right-bottom.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/right-bottom.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:38	953/953	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/luxury-room-vec.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/luxury-room-vec.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:38	373/373	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/mobile-room.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/mobile-room.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:41	349611/349611	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/couple-room.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/couple-room.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:42	287665/287665	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/family-room.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/family-room.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:42	1169/1169	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:41%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/bg-shape/right-corner-shape.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/bg-shape/right-corner-shape.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:43	324/324	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/center-shape.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/center-shape.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:44	81441/81441	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-8.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-8.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:44	294914/294914	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/deluxe-room.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/deluxe-room.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:50	34972/34972	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-10.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-10.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:50	42559/42559	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-9.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-9.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:53	388/388	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/top-left.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/top-left.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:53	79486/79486	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-11.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-11.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:53	400/400	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/top-right.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/top-right.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:54	505/505	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/washroom.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/washroom.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:54	396/396	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/bottom-left.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/bottom-left.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:55	377/377	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/bottom-right.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/bottom-right.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:56	502/502	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/wiFi.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/wiFi.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:56	358/358	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/sea.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/sea.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:57	620/620	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/parking.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/parking.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:58	761/761	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/pets.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/pets.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:59	519/519	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/washing-machine.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/icon/washing-machine.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:57:59	2371/2371	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2012:45:51%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/activities-vec.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/vector-shape/activities-vec.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:58:00	2195/2195	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/user/1.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/user/1.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:58:49	35515/35515	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-12.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/card-image/image-12.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
14:58:55	2081/2081	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2006:20:42%20GMT	https://uiparadox.co.uk/public/templates/lux_hotel/assets/media/user/2.png	C:/Users/DELL/Downloads/Projet%20Coworking/uiparadox.co.uk/public/templates/lux_hotel/assets/media/user/2.png	(from https://uiparadox.co.uk/public/templates/lux_hotel/)
